ad_name,status,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,ad_id,group_id
A_0749,deleted,10.77,30,90,18.04,38,3,87.4,1,8,238.16,0,1,30,5,0,59,C_0749,A_0749,G_0749
A_0750,deleted,10.19,27,0,4.56,0,1,2.84,2,1,37.2,0,59,52,1,0,1,C_0750,A_0750,G_0750
A_0751,deleted,6.86,25,3,8.45,0,2,20.7,3,1,11.68,0,15,58,35,1,6,C_0751,A_0751,G_0751
A_0752,deleted,1212.9,10536,121,6.07,28,2,5.79,16,1,29.65,0,1131,171,4,1,0,C_0752,A_0752,G_0752
A_0753,blocked,99.64,363,75,8.46,253,13,65.31,24,239,432.34,0,3141,2801,1326,135,578,C_0753,A_0753,G_0753
A_0754,deleted,1345.75,8510,90,6.76,213,80,60.58,15,187,1045.99,0,632,1082,1474,138,388,C_0754,A_0754,G_0754
A_0755,deleted,5.7,22,0,0.72,0,1,12.28,0,1,1.54,0,0,2,1,0,0,C_0755,A_0755,G_0755
A_0756,deleted,218.57,1255,17,4.98,2,12,62.04,27,1,4.44,0,35,205,217,8,59,C_0756,A_0756,G_0756
A_0757,deleted,33.8,87,0,3.73,0,1,52.92,0,188,846.03,0,2,17,2,0,0,C_0757,A_0757,G_0757
A_0758,deleted,139.36,521,3,5.17,0,1,13.02,1,4,239.36,0,6,144,7,0,0,C_0758,A_0758,G_0758
A_0759,deleted,2692.91,16086,297,13.8,367,208,63.88,19,1,0.04,0,2059,1513,3176,92,454,C_0759,A_0759,G_0759
A_0760,deleted,4367.66,20950,274,19.6,315,1,46.52,4,2,192.12,0,8323,6115,6180,285,1587,C_0760,A_0760,G_0760
A_0761,blocked,750.98,3868,360,13.19,838,332,217.53,33,242,559.95,0,4359,3592,3628,294,2180,C_0761,A_0761,G_0761
A_0762,deleted,1333.53,5607,8,7.99,1,1,12.83,5,1,2.48,0,278,1146,494,3,4,C_0762,A_0762,G_0762
A_0763,blocked,52.03,133,1,2.68,0,4,23.76,6,6,277.74,0,0,13,1,0,0,C_0763,A_0763,G_0763
A_0764,blocked,1.64,6,0,1.6,0,1,4.18,7,1,64.57,0,0,26,2,0,0,C_0764,A_0764,G_0764
A_0765,deleted,264.73,1231,16,7.29,38,11,88.0,1,2,185.54,0,7,5,4,0,29,C_0765,A_0765,G_0765
A_0766,deleted,182.68,1355,2,3.73,17,1,20.62,0,1,18.86,0,60,127,97,1,60,C_0766,A_0766,G_0766
A_0767,deleted,30.68,161,70,10.63,29,1,76.06,1,31,659.01,0,413,359,56,1,15,C_0767,A_0767,G_0767
A_0768,deleted,5588.26,30132,118,11.04,110,32,97.37,20,15,377.35,0,122,869,327,17,182,C_0768,A_0768,G_0768
A_0769,deleted,381.19,1487,10,3.07,0,115,101.27,22,1,7.17,0,910,676,226,4,43,C_0769,A_0769,G_0769
A_0770,deleted,78.65,304,21,11.91,108,38,177.88,3,1,52.7,0,3,372,87,4,30,C_0770,A_0770,G_0770
A_0771,deleted,0.23,0,5,8.82,12,11,107.04,2,1,27.39,0,57,72,2,0,10,C_0771,A_0771,G_0771
A_0772,deleted,0.19,1,7,10.02,1,3,79.48,4,1,77.83,0,1,14,1,0,0,C_0772,A_0772,G_0772
A_0773,blocked,3078.25,21991,209,13.5,476,2,57.45,8,1,11.2,0,2691,3190,2041,133,2491,C_0773,A_0773,G_0773
A_0774,deleted,1.8,5,0,2.29,0,1,50.47,0,5,257.23,0,61,209,268,7,197,C_0774,A_0774,G_0774
A_0775,blocked,341.38,1357,109,16.17,142,2,78.2,12,6,285.38,0,1223,1418,3230,101,464,C_0775,A_0775,G_0775
A_0776,deleted,0.92,7,0,4.58,0,1,22.59,0,1,1.18,0,0,1,1,0,0,C_0776,A_0776,G_0776
A_0777,deleted,592.24,3463,90,4.79,575,626,439.41,28,17,443.43,0,2696,2718,741,26,83,C_0777,A_0777,G_0777
A_0778,deleted,184.42,588,21,5.52,86,31,112.1,5,11,417.99,0,5,53,62,0,11,C_0778,A_0778,G_0778
A_0779,deleted,1064.31,4964,80,8.05,56,65,32.21,9,1,0.44,0,58,160,14,2,85,C_0779,A_0779,G_0779
A_0780,deleted,332.7,1550,23,4.19,163,3,19.45,16,1,51.4,0,78,35,13,4,26,C_0780,A_0780,G_0780
A_0781,deleted,134.54,717,7,14.28,1,1,14.96,1,15,255.38,0,13,178,24,0,67,C_0781,A_0781,G_0781
A_0782,deleted,0.0,0,0,0.78,0,1,9.0,1,1,53.11,0,0,5,4,0,6,C_0782,A_0782,G_0782
A_0783,blocked,11.68,96,17,5.99,11,1,56.32,6,1,16.63,0,581,301,356,15,15,C_0783,A_0783,G_0783
A_0784,deleted,25.76,169,0,2.0,0,1,27.43,1,1,15.22,0,5,3,2,1,1,C_0784,A_0784,G_0784
A_0785,deleted,243.86,947,75,9.72,109,202,161.8,1,427,1072.2,0,2669,2627,4425,138,1490,C_0785,A_0785,G_0785
A_0786,deleted,6947.92,40377,181,7.64,343,204,112.83,30,205,583.55,0,2414,1782,1476,55,342,C_0786,A_0786,G_0786
A_0787,deleted,906.54,5374,22,3.81,125,18,45.04,15,1,3.51,0,499,1023,1438,81,510,C_0787,A_0787,G_0787
A_0788,blocked,146.92,1096,8,2.68,12,3,18.98,2,1,27.44,0,55,465,651,7,82,C_0788,A_0788,G_0788
A_0789,deleted,799.15,4929,100,8.12,293,3,66.53,5,66,794.01,0,67,13,2,0,0,C_0789,A_0789,G_0789
A_0790,deleted,300.77,983,43,8.27,129,4,64.8,2,8,193.52,0,38,129,7,4,136,C_0790,A_0790,G_0790
A_0791,deleted,1081.09,4212,63,11.53,39,15,49.85,7,86,857.13,0,549,574,229,35,166,C_0791,A_0791,G_0791
A_0792,deleted,2085.59,8514,183,9.92,194,399,191.61,15,1,25.12,0,8502,3668,4190,96,877,C_0792,A_0792,G_0792
A_0793,blocked,68.66,266,10,2.89,2,13,41.91,13,3,126.71,0,1281,400,148,15,32,C_0793,A_0793,G_0793
A_0794,deleted,2934.66,14192,211,16.12,178,1,31.39,9,1,161.11,0,784,281,44,2,2,C_0794,A_0794,G_0794
A_0795,blocked,123.3,946,65,8.94,23,5,46.08,22,14,85.12,0,178,356,59,2,33,C_0795,A_0795,G_0795
A_0796,blocked,0.01,0,0,3.28,0,1,9.25,0,1,22.5,0,0,5,1,0,0,C_0796,A_0796,G_0796
A_0797,blocked,551.57,3609,55,13.54,12,4,58.37,1,1,22.25,0,1446,2239,1135,50,139,C_0797,A_0797,G_0797
A_0798,deleted,278.69,1686,49,7.98,24,44,200.05,1,2,89.64,0,1300,757,404,38,527,C_0798,A_0798,G_0798
A_0799,deleted,464.43,1816,16,3.81,32,1,11.08,3,1,10.39,0,6,4,1,0,1,C_0799,A_0799,G_0799
A_0800,deleted,0.21,0,2,4.73,1,1,3.48,6,1,19.69,0,0,1,1,0,0,C_0800,A_0800,G_0800
A_0801,deleted,5766.75,37266,145,14.03,284,7,37.76,12,1,92.63,0,7215,2451,1979,72,498,C_0801,A_0801,G_0801
A_0802,deleted,349.85,640,11,2.76,19,86,30.18,12,1,4.74,0,250,340,27,11,13,C_0802,A_0802,G_0802
A_0803,blocked,0.0,0,0,1.54,0,1,0.45,5,1,35.77,0,0,1,1,0,0,C_0803,A_0803,G_0803
A_0804,deleted,5.83,13,0,4.75,0,1,9.76,1,43,416.0,0,1,3,1,0,0,C_0804,A_0804,G_0804
A_0805,deleted,260.86,1650,7,9.86,1,1,23.16,0,2,87.48,0,1,13,13,2,1,C_0805,A_0805,G_0805
A_0806,deleted,1081.65,6158,7,5.91,3,1,16.61,2,36,273.37,0,841,935,1931,19,40,C_0806,A_0806,G_0806
A_0807,deleted,86.39,207,0,7.97,1,1,28.33,0,1,32.58,0,0,1,1,0,0,C_0807,A_0807,G_0807
A_0808,deleted,678.56,3683,147,11.54,504,62,134.3,19,1,1.09,0,1504,886,404,4,41,C_0808,A_0808,G_0808
A_0809,deleted,0.65,1,2,5.93,5,1,18.99,2,1,121.36,0,242,72,184,1,11,C_0809,A_0809,G_0809
A_0810,blocked,419.56,1460,26,8.67,15,12,99.16,0,3,225.71,0,302,203,423,7,313,C_0810,A_0810,G_0810
A_0811,deleted,266.7,1084,87,4.66,107,10,28.48,23,5,220.7,0,113,548,745,11,125,C_0811,A_0811,G_0811
A_0812,deleted,63.94,481,5,7.82,11,1,25.34,0,1,79.5,0,364,37,25,1,33,C_0812,A_0812,G_0812
A_0813,blocked,2007.28,9657,9,5.2,7,7,12.22,4,1,9.83,0,3337,1376,312,51,147,C_0813,A_0813,G_0813
A_0814,deleted,716.37,3645,26,6.38,230,14,22.43,4,48,458.93,0,1072,528,39,11,8,C_0814,A_0814,G_0814
A_0815,deleted,2.56,22,55,10.82,220,1,35.31,0,4,237.05,0,7,6,1,0,0,C_0815,A_0815,G_0815
A_0816,deleted,28.52,98,0,1.37,0,2,28.93,1,105,413.08,0,0,5,5,0,1,C_0816,A_0816,G_0816
A_0817,deleted,942.91,3213,28,13.27,88,1,108.07,1,9,186.48,0,109,436,69,1,7,C_0817,A_0817,G_0817
A_0818,blocked,83.96,436,6,2.14,0,2,20.47,6,26,220.94,0,72,916,748,61,363,C_0818,A_0818,G_0818
A_0819,blocked,30.09,185,5,9.24,0,1,2.91,2,7,129.54,0,124,173,111,0,25,C_0819,A_0819,G_0819
A_0820,deleted,148.15,862,23,9.73,90,2,49.45,1,1,102.68,0,252,488,379,22,125,C_0820,A_0820,G_0820
A_0821,deleted,2185.44,11443,33,7.73,171,164,171.46,8,78,671.33,0,2446,2657,2071,61,747,C_0821,A_0821,G_0821
A_0822,deleted,240.06,782,3,10.69,0,1,3.58,0,6,368.85,0,21,91,143,2,0,C_0822,A_0822,G_0822
A_0823,deleted,3334.08,14261,6,5.99,0,2,5.45,3,1,16.09,0,1974,464,15,5,4,C_0823,A_0823,G_0823
A_0824,deleted,74.05,465,158,9.88,258,44,43.36,11,840,1706.01,0,5,311,385,23,318,C_0824,A_0824,G_0824
A_0825,blocked,58.18,379,32,8.01,31,14,20.93,5,8,223.48,0,750,2180,2505,72,835,C_0825,A_0825,G_0825
A_0826,deleted,82.14,157,4,6.25,9,5,67.56,13,53,336.46,0,12,82,68,7,44,C_0826,A_0826,G_0826
A_0827,deleted,1661.12,11657,49,10.17,212,1,36.8,2,1,61.26,0,588,1113,239,33,415,C_0827,A_0827,G_0827
A_0828,deleted,10.45,47,4,4.13,16,4,31.08,9,183,579.29,0,21,7,16,1,3,C_0828,A_0828,G_0828
A_0829,deleted,1797.18,10386,23,9.86,0,1,2.42,5,1,17.51,0,68,401,671,19,198,C_0829,A_0829,G_0829
A_0830,deleted,0.0,0,0,0.66,0,1,4.2,1,8,106.82,0,0,1,1,0,0,C_0830,A_0830,G_0830
A_0831,deleted,95.39,479,0,1.34,0,1,31.05,0,1,6.04,0,2,32,3,0,1,C_0831,A_0831,G_0831
A_0832,deleted,98.92,252,0,2.37,0,1,1.84,14,26,514.24,0,0,1,1,0,0,C_0832,A_0832,G_0832
A_0833,blocked,42.68,137,5,3.34,0,3,28.54,23,7,205.58,0,0,15,5,0,4,C_0833,A_0833,G_0833
A_0834,blocked,235.69,1533,3,2.52,4,1,7.59,3,4,118.52,0,22,2,1,0,0,C_0834,A_0834,G_0834
A_0835,deleted,6246.66,32909,236,13.96,613,112,170.78,12,1,15.78,0,4329,4281,3291,64,329,C_0835,A_0835,G_0835
A_0836,deleted,18.65,46,0,1.47,0,1,2.39,13,10,48.46,0,0,4,1,0,0,C_0836,A_0836,G_0836
A_0837,blocked,1621.28,11381,60,9.34,39,6,44.14,3,1,0.27,0,3299,4789,3881,113,388,C_0837,A_0837,G_0837
A_0838,deleted,178.23,800,13,6.6,0,1,25.32,5,1,37.48,0,7,17,51,1,16,C_0838,A_0838,G_0838
A_0839,blocked,0.0,0,0,4.8,0,4,51.92,1,1,31.45,0,1,3,1,0,0,C_0839,A_0839,G_0839
A_0840,deleted,0.31,1,0,2.96,0,1,6.48,3,133,693.14,0,9,5,1,0,0,C_0840,A_0840,G_0840
A_0841,deleted,864.43,3424,72,10.92,28,2,18.7,11,2,84.83,0,778,63,3,1,4,C_0841,A_0841,G_0841
A_0842,deleted,52.61,357,27,2.2,18,94,74.34,13,4,114.92,0,199,658,333,8,105,C_0842,A_0842,G_0842
A_0843,blocked,2089.12,10503,155,16.1,258,1,20.27,1,1,2.4,0,2590,2539,1926,48,342,C_0843,A_0843,G_0843
A_0844,deleted,184.6,893,46,8.86,141,19,44.21,7,12,354.46,0,2917,921,1248,48,96,C_0844,A_0844,G_0844
A_0845,deleted,52.72,134,0,2.32,0,14,63.27,0,2,52.36,0,6,576,482,10,234,C_0845,A_0845,G_0845
A_0846,deleted,860.94,3383,42,6.95,52,171,164.95,11,2,89.93,0,2837,1993,1743,88,358,C_0846,A_0846,G_0846
A_0847,deleted,332.92,1058,22,3.8,48,158,140.68,12,106,394.59,0,1200,811,894,4,202,C_0847,A_0847,G_0847
A_0848,deleted,3593.62,20312,129,15.49,83,43,132.14,7,1,42.97,0,157,1404,2794,100,397,C_0848,A_0848,G_0848
A_0849,deleted,1215.17,6495,33,8.24,90,13,74.49,7,8,301.07,0,4009,1783,1274,13,260,C_0849,A_0849,G_0849
A_0850,deleted,1144.8,5840,2,2.02,0,66,172.8,1,9,151.12,0,96,23,25,2,2,C_0850,A_0850,G_0850
A_0851,active,2708.71,14655,286,18.59,1014,1,28.88,3,3,248.38,0,1914,549,330,13,216,C_0851,A_0851,G_0851
A_0852,deleted,169.26,988,5,5.99,0,1,52.43,6,1,19.96,0,1,113,134,1,19,C_0852,A_0852,G_0852
A_0853,deleted,893.28,5535,32,7.77,4,23,67.23,4,1,47.93,0,431,1652,1556,62,536,C_0853,A_0853,G_0853
A_0854,deleted,49.5,75,56,14.51,31,2,86.9,7,1,13.74,0,22,248,8,0,0,C_0854,A_0854,G_0854
A_0855,active,3596.55,19219,53,7.53,11,77,135.11,7,1,0.05,0,9509,1342,386,17,95,C_0855,A_0855,G_0855
A_0856,blocked,462.66,2612,66,13.07,66,5,97.59,6,8,156.21,0,411,350,366,29,66,C_0856,A_0856,G_0856
A_0857,deleted,0.0,0,0,6.1,0,1,0.01,0,1,0.36,0,19,1,1,0,0,C_0857,A_0857,G_0857
A_0858,deleted,124.37,592,47,16.36,31,1,48.17,1,32,351.12,0,1584,842,719,33,305,C_0858,A_0858,G_0858
A_0859,deleted,55.98,207,7,6.9,5,1,8.57,0,62,513.2,0,1,56,2,0,15,C_0859,A_0859,G_0859
A_0860,blocked,188.96,763,0,1.6,0,1,0.15,6,1,17.81,0,4,4,1,0,2,C_0860,A_0860,G_0860
A_0861,deleted,559.0,2550,128,8.04,286,1,26.59,7,1,108.51,0,182,374,86,0,9,C_0861,A_0861,G_0861
A_0862,deleted,58.46,287,0,10.39,0,1,21.45,1,1,0.69,0,11,212,21,1,6,C_0862,A_0862,G_0862
A_0863,deleted,0.16,0,84,9.44,388,1,5.11,6,6,87.77,0,2,137,8,0,0,C_0863,A_0863,G_0863
A_0864,deleted,2.11,4,0,3.91,0,1,1.59,17,1,113.55,0,2,6,1,0,0,C_0864,A_0864,G_0864
A_0865,deleted,2808.72,11912,123,14.57,370,1,29.29,4,1,12.78,0,2571,132,121,8,102,C_0865,A_0865,G_0865
A_0866,blocked,42.08,253,15,7.56,27,5,123.53,2,3,349.92,0,70,53,1,0,0,C_0866,A_0866,G_0866
A_0867,blocked,0.63,3,0,1.83,0,1,0.33,17,1,124.26,0,0,13,13,0,53,C_0867,A_0867,G_0867
A_0868,deleted,2701.58,16783,287,13.33,491,414,188.53,9,2,69.39,0,1474,2809,5205,148,585,C_0868,A_0868,G_0868
A_0869,deleted,140.46,315,34,19.72,5,3,98.25,7,1,0.83,0,2638,818,609,23,169,C_0869,A_0869,G_0869
A_0870,deleted,1593.77,7980,38,10.02,36,1,14.57,6,1,42.93,0,168,484,41,4,35,C_0870,A_0870,G_0870
A_0871,deleted,4453.78,25169,459,14.77,1750,644,417.79,24,46,322.48,0,7022,5771,4190,220,844,C_0871,A_0871,G_0871
A_0872,deleted,4709.41,25499,210,15.24,136,33,39.62,6,1,0.03,0,7559,850,483,34,487,C_0872,A_0872,G_0872
A_0873,deleted,666.22,4405,29,4.07,49,15,29.14,15,34,261.72,0,16,104,2,0,2,C_0873,A_0873,G_0873
A_0874,deleted,0.0,0,0,1.26,0,1,3.86,0,1,32.2,0,0,1,1,0,0,C_0874,A_0874,G_0874
A_0875,deleted,295.12,1199,0,7.75,0,1,16.17,0,7,315.35,0,546,57,2,0,1,C_0875,A_0875,G_0875
A_0876,deleted,0.16,0,0,2.09,0,1,39.63,0,1,28.14,0,10,371,25,0,4,C_0876,A_0876,G_0876
A_0877,deleted,4921.59,30583,54,4.97,30,27,112.88,5,1,19.14,0,144,1390,2848,68,403,C_0877,A_0877,G_0877
A_0878,deleted,549.46,2430,75,11.31,349,9,25.93,5,102,474.04,0,739,43,17,2,397,C_0878,A_0878,G_0878
A_0879,blocked,0.56,2,2,2.38,1,83,104.2,3,258,872.06,0,0,1,6,1,12,C_0879,A_0879,G_0879
A_0880,deleted,865.36,4141,356,10.22,1671,376,242.03,21,24,281.45,0,8555,2817,1178,88,452,C_0880,A_0880,G_0880
A_0881,deleted,1097.01,6827,92,10.03,104,30,109.93,14,1,0.32,0,71,278,112,3,97,C_0881,A_0881,G_0881
A_0882,deleted,5.03,14,0,0.83,0,2,48.39,6,1,18.7,0,0,1,1,0,0,C_0882,A_0882,G_0882
A_0883,deleted,0.22,1,0,4.65,0,1,4.08,0,1,26.84,0,0,5,1,0,0,C_0883,A_0883,G_0883
A_0884,deleted,4.95,11,4,4.52,8,2,10.09,7,1,32.55,0,0,32,25,0,15,C_0884,A_0884,G_0884
A_0885,deleted,397.37,1074,16,5.03,6,23,61.27,7,31,519.44,0,66,94,28,1,24,C_0885,A_0885,G_0885
A_0886,deleted,661.31,3372,42,10.72,64,2,29.39,27,38,250.23,0,1200,915,1122,46,246,C_0886,A_0886,G_0886
A_0887,deleted,244.91,1330,33,6.4,9,2,61.96,7,60,1017.78,0,823,904,638,8,115,C_0887,A_0887,G_0887
A_0888,blocked,1230.7,7389,85,9.9,67,151,159.85,21,1,1.07,0,316,790,213,32,88,C_0888,A_0888,G_0888
A_0889,deleted,918.97,5980,58,8.06,25,20,65.52,2,66,619.85,0,33,180,176,0,1,C_0889,A_0889,G_0889
A_0890,deleted,2.33,6,2,2.77,0,1,27.32,2,1,0.68,0,16,21,3,3,23,C_0890,A_0890,G_0890
A_0891,deleted,6.47,19,0,3.02,0,1,11.2,2,1,16.61,0,6,12,1,0,1,C_0891,A_0891,G_0891
A_0892,deleted,1201.03,5586,203,16.51,127,58,96.83,3,215,702.42,0,2403,2356,2520,68,1032,C_0892,A_0892,G_0892
A_0893,deleted,0.3,0,0,9.29,0,1,10.82,0,1,50.83,0,26,59,82,0,12,C_0893,A_0893,G_0893
A_0894,deleted,72.36,470,18,5.63,1,2,52.99,4,298,685.38,0,13,102,14,1,17,C_0894,A_0894,G_0894
A_0895,blocked,10.55,50,0,5.56,0,1,15.15,0,71,798.43,0,0,1,1,0,0,C_0895,A_0895,G_0895
A_0896,blocked,301.03,2211,1,2.39,0,1,22.73,5,1,71.71,0,9,75,71,2,26,C_0896,A_0896,G_0896
A_0897,deleted,11.82,34,0,4.1,0,1,16.67,0,1,4.27,0,6,50,38,1,8,C_0897,A_0897,G_0897
A_0898,deleted,142.92,1108,12,8.0,17,78,125.6,0,1,3.4,0,1003,1552,2409,85,1144,C_0898,A_0898,G_0898
A_0899,deleted,42.11,152,2,2.97,3,1,17.78,0,1,41.29,0,1436,934,360,18,38,C_0899,A_0899,G_0899
A_0900,deleted,0.36,3,10,2.45,46,3,60.26,4,9,255.09,0,1,162,154,1,36,C_0000,A_0900,G_0900
A_0901,deleted,0.88,1,0,2.16,0,1,5.84,1,1,97.95,0,2,52,8,0,1,C_0001,A_0901,G_0901
A_0902,deleted,8.16,25,87,9.99,82,1,23.08,1,1,35.67,0,15,487,1503,29,540,C_0002,A_0902,G_0902
A_0903,deleted,2221.19,11349,194,9.15,345,72,123.98,12,5,217.31,0,398,258,532,3,43,C_0003,A_0903,G_0903
A_0904,deleted,9.1,36,0,4.2,3,1,5.96,6,70,500.45,0,2,3,1,0,1,C_0004,A_0904,G_0904
A_0905,blocked,288.42,650,2,4.89,1,1,4.51,13,1,92.24,0,199,86,1,1,8,C_0005,A_0905,G_0905
A_0906,deleted,748.31,3917,121,13.82,72,6,92.42,0,1,19.13,0,478,126,181,2,57,C_0006,A_0906,G_0906
A_0907,deleted,178.02,868,26,11.04,2,1,26.67,2,1,127.13,0,81,837,1177,33,380,C_0007,A_0907,G_0907
A_0908,deleted,189.67,472,11,5.85,3,3,15.74,7,177,784.3,0,274,238,35,3,141,C_0008,A_0908,G_0908
A_0909,deleted,1682.99,8950,245,17.89,589,16,84.39,2,1,12.59,0,1156,3110,849,34,318,C_0009,A_0909,G_0909
A_0910,blocked,4.47,26,5,5.23,1,1,1.91,5,3,70.24,0,0,2,1,0,3,C_0010,A_0910,G_0910
A_0911,deleted,297.27,1276,111,13.53,217,7,58.01,1,1,6.05,0,0,4,18,0,42,C_0011,A_0911,G_0911
A_0912,deleted,148.5,787,0,2.61,0,1,8.99,4,1,2.83,0,0,12,5,0,12,C_0012,A_0912,G_0912
A_0913,active,68.68,390,1,2.43,8,18,69.39,0,1,37.46,0,95,368,867,22,51,C_0013,A_0913,G_0913
A_0914,blocked,26.02,114,0,1.47,0,1,0.92,1,135,691.05,0,1,2,1,0,1,C_0014,A_0914,G_0914
A_0915,deleted,319.86,1661,50,6.06,99,109,113.84,4,1,85.53,0,1026,495,146,55,79,C_0015,A_0915,G_0915
A_0916,deleted,1966.37,11271,144,8.59,187,2,33.31,2,1,0.75,0,513,532,196,12,256,C_0016,A_0916,G_0916
A_0917,blocked,84.02,302,51,10.65,180,42,139.86,2,4,306.64,0,1517,1084,1367,59,161,C_0017,A_0917,G_0917
A_0918,deleted,1544.92,8680,55,16.61,6,1,14.13,0,1,56.34,0,169,64,6,1,105,C_0018,A_0918,G_0918
A_0919,deleted,1727.52,10099,428,22.01,599,33,99.07,9,28,86.65,0,398,779,511,10,220,C_0019,A_0919,G_0919
A_0920,deleted,1636.17,10117,3,4.43,15,1,8.41,4,1,1.99,0,51,4,1,0,0,C_0020,A_0920,G_0920
A_0921,active,1704.2,7560,103,21.99,110,2,99.73,1,1,3.11,0,332,1354,1020,21,284,C_0021,A_0921,G_0921
A_0922,deleted,2.16,19,0,0.34,0,1,9.22,0,78,320.18,0,0,5,1,0,0,C_0022,A_0922,G_0922
A_0923,deleted,0.02,0,0,0.2,0,1,7.32,1,85,511.04,0,0,1,1,0,0,C_0023,A_0923,G_0923
A_0924,deleted,476.92,2267,1,5.32,0,1,7.68,5,1,1.79,0,0,4,39,5,326,C_0024,A_0924,G_0924
A_0925,deleted,0.39,2,0,0.45,0,1,4.29,4,1,5.36,0,2,10,42,0,0,C_0025,A_0925,G_0925
A_0926,deleted,13.2,75,0,3.29,0,2,13.56,10,106,550.09,0,0,14,12,0,32,C_0026,A_0926,G_0926
A_0927,blocked,1.13,3,0,1.5,0,128,83.21,23,1,0.01,0,0,35,106,3,121,C_0027,A_0927,G_0927
A_0928,deleted,117.19,283,28,8.37,33,6,73.01,5,8,192.21,0,27,118,25,0,9,C_0028,A_0928,G_0928
A_0929,deleted,1724.38,9418,241,22.48,378,1,83.91,1,69,609.16,0,446,349,32,3,162,C_0029,A_0929,G_0929
A_0930,deleted,5023.05,24882,236,14.04,546,361,340.71,31,2,103.07,0,7345,4549,6138,109,570,C_0030,A_0930,G_0930
A_0931,deleted,107.95,568,12,1.12,96,63,100.86,22,122,408.96,0,2,189,14,0,2,C_0031,A_0931,G_0931
A_0932,deleted,198.59,880,2,6.02,0,1,7.54,0,25,346.89,0,12,26,16,0,2,C_0032,A_0932,G_0932
A_0933,deleted,0.29,1,1,3.43,0,7,41.9,9,1,0.48,0,0,156,330,9,247,C_0033,A_0933,G_0933
A_0934,deleted,146.32,693,35,6.1,30,4,37.25,3,183,920.04,0,232,72,9,1,18,C_0034,A_0934,G_0934
A_0935,blocked,0.01,0,0,1.31,0,19,90.72,0,1,11.4,0,0,2,2,0,6,C_0035,A_0935,G_0935
A_0936,blocked,2569.14,14540,373,12.98,1407,45,173.64,10,476,1425.09,0,5315,2282,1479,34,152,C_0036,A_0936,G_0936
A_0937,deleted,1034.55,7437,88,24.1,166,1,81.78,1,2,166.03,0,60,307,81,2,50,C_0037,A_0937,G_0937
A_0938,deleted,1190.32,9559,144,5.62,190,55,98.83,3,187,191.76,0,60,300,133,3,81,C_0038,A_0938,G_0938
A_0939,blocked,38.95,228,7,4.22,7,3,104.65,5,1,179.34,0,7,47,8,0,0,C_0039,A_0939,G_0939
A_0940,deleted,143.03,686,0,1.53,0,1,11.26,3,1,110.42,0,30,112,470,6,70,C_0040,A_0940,G_0940
A_0941,deleted,4.08,14,0,2.38,0,1,30.97,0,1,4.56,0,0,2,1,0,0,C_0041,A_0941,G_0941
A_0942,deleted,4.54,9,0,2.97,0,1,0.01,0,1,10.95,0,0,3,1,0,0,C_0042,A_0942,G_0942
A_0943,deleted,225.23,1317,48,12.87,164,1,28.96,4,1,0.58,0,32,142,56,0,2,C_0043,A_0943,G_0943
A_0944,blocked,0.05,0,0,0.41,0,1,5.42,0,6,120.22,0,0,1,1,2,2,C_0044,A_0944,G_0944
A_0945,blocked,0.0,0,0,2.48,0,1,0.23,0,1,139.53,0,0,1,1,0,0,C_0045,A_0945,G_0945
A_0946,deleted,1214.42,6934,354,16.13,951,89,110.12,10,8,308.77,0,5311,4243,4456,127,1466,C_0046,A_0946,G_0946
A_0947,blocked,5984.75,34655,564,21.76,1844,295,243.1,15,445,1163.61,0,4016,727,2571,77,839,C_0047,A_0947,G_0947
A_0948,deleted,4666.52,28117,352,29.61,520,3,106.94,18,1,39.54,0,4030,1041,825,61,989,C_0048,A_0948,G_0948
A_0949,deleted,1618.84,6585,25,8.88,43,2,61.99,0,1,209.11,0,9,413,146,1,25,C_0049,A_0949,G_0949
A_0950,deleted,1321.42,7577,89,6.26,25,2,17.75,4,1,106.74,0,1721,649,653,18,165,C_0050,A_0950,G_0950
A_0951,deleted,421.65,3315,115,12.28,31,66,41.85,25,1,33.97,0,442,1614,865,49,385,C_0051,A_0951,G_0951
A_0952,deleted,0.11,1,0,4.63,0,1,1.13,0,1,305.94,0,0,1,1,0,1,C_0052,A_0952,G_0952
A_0953,deleted,73.06,283,63,15.36,127,21,43.28,14,2,379.98,0,2,324,435,20,314,C_0053,A_0953,G_0953
A_0954,deleted,3697.37,22932,30,5.41,153,183,191.81,23,2,317.88,0,2279,784,1004,11,244,C_0054,A_0954,G_0954
A_0955,deleted,99.87,464,24,10.33,68,1,60.5,1,20,399.42,0,9,80,59,1,6,C_0055,A_0955,G_0955
A_0956,deleted,314.47,1266,111,13.46,131,1,42.52,1,164,866.25,0,3463,2452,3413,42,219,C_0056,A_0956,G_0956
A_0957,deleted,322.9,1692,9,11.52,12,1,43.36,1,1,125.85,0,1280,473,40,0,0,C_0057,A_0957,G_0957
A_0958,deleted,0.15,0,0,1.41,0,11,39.14,1,228,1024.88,0,0,1,1,0,4,C_0058,A_0958,G_0958
A_0959,deleted,1123.81,4000,87,11.14,180,5,18.34,11,1,0.59,0,790,255,158,27,205,C_0059,A_0959,G_0959
A_0960,deleted,136.17,548,3,4.63,7,17,71.19,1,1,49.13,0,5,18,2,2,8,C_0060,A_0960,G_0960
