group_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,group_id,target_price,strategy,campaign_id
"ж 19-45 - Твой последний шанс - Bahh Tee - Не плачь, мам (скрытые)",deleted,-,200,110.07,538,4,1.34,176,18,52.17,5,0,8.16,0,3216,601,255,97,28,7058685,Авто,-,17488460
Nazami - мж 19-35- слушатели - NITI DILA - Мне тепло с тобою,deleted,-,700,147.88,602,7,5.31,147,4,28.21,11,102,384.56,0,6435,1205,898,1161,49,8069394,Авто,Минимальная цена,16151500
EMIN - Такие приходят однажды 3 ID:1031617306,deleted,-,1000,2962.98,18949,164,5.43,836,218,142.92,1,36,227.51,0,14048,1274,337,76,50,7419189,Цена кампании,Минимальная цена,15210971
NITI DILA - ж 25-44 - слушатели - Сателлит - Не пара (скрытые),active,-,1000,215.42,876,85,1.13,180,1592,34.06,35,1,25.32,0,1142,533,430,545,85,1895149,Авто,Минимальная цена,18805975
"NARAR - мж 18-44 - слушатели - SAYAN - Тот, кто (скрытые)",deleted,-,300,11106.03,41640,429,25.19,1845,534,87.25,3,21,179.84,0,44016,6194,4483,4902,657,787593,Авто,Минимальная цена,16422522
ж 19-45 - Твой последний шанс - Bahh Tee - Спасибо (скрытые),deleted,-,150,1943.42,9829,184,3.5,1827,799,188.04,21,60,337.23,0,28631,2922,2012,2088,220,5050269,1,Минимальная цена,17488460
ж 18-24 - слушатели - Руки Вверх! - Новый год (скрытые),deleted,-,Бюджет кампании,368.91,3053,35,2.26,84,195,165.77,11,258,642.45,0,3847,638,776,801,109,16305692,Цена кампании,-,15779672
Сателлит - ж 35-44 - слушатели - Виктор Антонов - Крепко обнять (скрытые),deleted,-,1000,1026.42,4139,100,13.16,277,69,58.2,10,50,269.77,0,9682,2053,592,451,25,5476104,Авто,Минимальная цена,18426281
"мж 29-35 - более 3 - Turken – Досрочно - базы - Россия, Казахстан, Беларусь (скрытые)",deleted,-,1000,258.74,1576,10,0.18,325,418,102.52,5,14,96.17,0,401,103,154,55,7,8654325,Авто,Минимальная цена,16975721
мж 25-34 - базы (позитив) - HOVO - Sers (скрытые),blocked,-,5000,0.53,5,0,0.06,2,1,7.01,1,0,1.86,0,1,0,1,1,0,7780419,Авто,Целевая цена,17529525
ж 29-45 - слушатели - Сателлит - Как же красива (скрытые),deleted,-,3000,655.78,4580,281,4.14,906,612,52.21,2,47,151.3,0,1842,357,156,107,98,4601975,1,Минимальная цена,17155585
Olga D - мж 25-50 - МУЗА - На грани (скрытые) слушатели + похожие,blocked,-,-,23316.3,108671,1634,31.99,2216,875,64.58,30,39,225.47,0,15457,2881,3738,1164,367,13322777,Авто,Минимальная цена,16975489
Natan (36-45),blocked,-,1000,594.91,1701,7,1.99,23,19,27.77,1,5,49.73,0,2425,305,217,254,23,15198114,4,Минимальная цена,19333255
Naya - ж 25-44 - слушатели - NAKHAT - На репите (скрытые),deleted,-,150,1892.3,9152,324,14.12,1434,952,107.5,4,1,13.82,0,3214,1071,239,176,1,14799679,Авто,Минимальная цена,16086068
мж 16-45 - более 3 - Idris & Leos - Я тобой болен (скрытые) - ролик,deleted,-,-,13.41,33,0,0.0,23,979,64.7,13,119,361.97,0,74,3,31,16,2,1344396,Авто,Минимальная цена,19078001
мж 16-45 - более 5 - Idris & Leos - Я тобой болен (скрытые) - ролик,blocked,-,3000,5.41,28,0,0.0,7,2,6.83,0,2,85.46,0,1,0,1,2,0,13649197,Авто,Минимальная цена,18426281
FAMOUS KILLA  - мж 25-44 - слушатели - DAKENA - Гирлянда (скрытые),deleted,-,Бюджет кампании,88.17,567,1,4.78,3,2,9.29,0,482,1034.53,0,21,0,1,1,0,7381857,Авто,Минимальная цена,15934471
Адлер Коцба - мж 18-44 - Руслан Добрый - Верный друг (скрытые),deleted,Бюджет кампании,Бюджет кампании,26.87,151,0,0.82,2,1,6.85,0,42,300.96,0,6,0,1,1,0,14464123,Цена кампании,Минимальная цена,16013576
Копия Idris & Leos - ж 25-34 - базы - SAYAN - Бросай курить (скрытые),deleted,-,8000,2240.1,12383,226,11.33,425,208,26.32,16,0,48.65,0,13659,1882,1103,1216,203,6844077,Авто,Минимальная цена,19290488
NYUSHA - м 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - обложка,deleted,-,10000,7553.84,32651,37,3.81,306,74,66.74,7,0,8.77,0,11589,1171,1665,932,13,14267030,Авто,Минимальная цена,18922290
EMIN 6+ - мж 25-34 - EMIN - Зима (скрытые),deleted,-,1000,19.42,102,4,2.18,39,111,25.34,5,14,123.52,0,77,11,2,2,0,4860872,Авто,Минимальная цена,15777935
мж 16-45 - базы (позитив) - DILARA - u wanna (скрытые) - обложка,active,-,Бюджет кампании,7176.44,34643,248,6.29,484,193,72.47,25,3,95.04,0,10750,2957,1784,1133,118,9800139,Авто,Минимальная цена,18425848
более 6 - мж 16-45 - Эллаи - Всех дороже (скрытые) - ролик,blocked,Бюджет кампании,200,0.01,0,0,0.04,1,5,42.17,0,0,38.07,0,1,1,3,2,0,8713465,Цена кампании,Минимальная цена,18425848
м 25-34 - подписчики - Сателлит - Под бой курантов (скрытые),deleted,-,1000,1932.21,9072,8,0.47,121,50,54.78,2,68,385.67,0,40,6,2,1,0,13325397,Цена кампании,Минимальная цена,15936833
Лиза Кутузова - мж 25-54 - слушатели - Виктор Антонов - Крепко обнять (скрытые),blocked,Бюджет кампании,700,9.26,90,5,0.73,12,1,13.26,3,24,176.8,0,13,27,38,69,1,8269629,Авто,Минимальная цена,18679625
EMIN - Тихий океан 1 ID:1031235679,deleted,-,150,20801.66,93379,1234,48.83,2626,1047,229.87,4,112,502.36,0,83910,9879,5308,3826,638,3346591,7,Минимальная цена,15227054
ж 18-24 (2) - подписчики - Сателлит - Под бой курантов (скрытые),deleted,-,Бюджет кампании,8.74,26,0,0.01,28,147,80.26,2,0,8.04,0,23,8,5,3,0,1760187,Цена кампании,Целевая цена,15854891
Idris & Leos - Синан чов 2 ID:1031575875,deleted,-,Бюджет кампании,3.84,24,0,0.04,23,16,12.41,1,6,135.06,0,1,0,1,1,0,8529085,Авто,-,15211080
ж 18-24 - подписчики - ALEX ANDREEV - Кавказский груз,deleted,-,300,303.87,1563,8,0.31,64,158,96.77,6,34,148.78,0,87,122,58,11,0,5043883,Цена кампании,Минимальная цена,15935617
"Копия Idris & Leos - м 18-34 - базы - SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые) - ролик",deleted,-,300,95.07,593,14,5.77,146,70,35.08,0,151,413.01,0,843,268,152,61,1,16589701,Авто,Минимальная цена,18072089
м 19-21 - слушатели - SEREBRO - Снег идёт,deleted,Бюджет кампании,-,197.84,802,7,0.32,446,289,126.58,2,334,866.85,0,31,3,2,6,2,10758099,Авто,Целевая цена,15936312
Копия ж 19-35 - Ideal - Asammuell - Грустные глаза (скрытые) - базы треки,deleted,-,2000,7197.74,32121,412,12.04,1159,705,68.44,15,0,13.8,0,40472,6391,4827,4225,676,234191,Авто,Минимальная цена,18302050
NATALIYA - мж 18-44 - Руслан Добрый - Верный друг (скрытые),deleted,-,550,3615.03,16658,269,18.26,492,810,136.45,15,0,25.55,0,13661,2063,1643,1034,56,3291156,Авто,Минимальная цена,15934623
ж 18-24 - слушатели - EMIN - Зима (скрытые),deleted,-,2500,905.38,2927,0,0.08,24,25,17.29,4,45,211.82,0,90,5,4,1,0,10503932,Авто,Минимальная цена,15227144
ΚΟΕΝ - мж 19-35- слушатели - NITI DILA - Мне тепло с тобою,blocked,-,300,48.22,166,1,0.09,181,378,98.32,5,103,521.8,0,3377,113,165,211,3,1312752,Авто,Минимальная цена,15945334
EMIN - Тихий океан 8 ID:1031235679,deleted,-,Бюджет кампании,0.03,0,0,0.0,1,28,5.47,6,1,67.22,0,1,0,1,1,0,16751845,Цена кампании,Минимальная цена,15406380
ж 24-28 - подписчики - Grivina - Минимум (скрытые),deleted,-,-,35.25,313,2,0.29,44,50,48.85,2,146,451.71,0,339,80,3,1,0,8315614,Авто,Минимальная цена,15854870
ж 19-35 - более 6 - Asammuell - Грустные глаза (скрытые),deleted,-,1000,1327.08,5006,198,4.34,705,1469,92.4,21,100,397.34,0,19068,1472,2955,3960,884,7085969,Авто,Минимальная цена,17473933
Idris & Leos - Стихи пламени 5 ID:1031501468,deleted,-,Бюджет кампании,1195.51,6589,46,5.78,90,176,68.47,0,261,683.08,0,1078,193,317,187,23,14042198,Авто,Минимальная цена,15210971
Гузель Хасанова (2) - мж 25-34 - Сателлит - Под бой курантов (скрытые),deleted,-,-,4984.17,23546,224,13.9,197,49,26.73,1,25,179.21,0,5657,1110,955,764,96,270439,Авто,Минимальная цена,15780869
"Копия Idris & Leos - м 18-34 - базы - SAYAN, GLAZUR - Закрой мои глаза 2.0 (скрытые) - ролик",deleted,-,3000,91.09,398,4,10.32,4,4,22.81,0,4,85.34,0,153,5,18,48,43,11809814,Авто,Минимальная цена,18425848
Базы - Grivina - Минимум (скрытые),blocked,Бюджет кампании,300,4036.07,22422,214,4.94,911,72,82.52,3,296,601.52,0,754,414,132,67,5,14517495,Авто,Минимальная цена,15854870
Жасмин - ж 24-45 - EMIN - Жизнь игра - похожие,deleted,-,Бюджет кампании,1465.98,4213,65,6.93,231,35,55.15,0,190,476.23,0,301,101,72,117,1,8919649,Цена кампании,Минимальная цена,16976150
Копия ж 19-35 - Kto_tebya_sozdal - Asammuell - Грустные глаза (скрытые) - базы треки,blocked,-,1000,812.88,1658,18,0.68,273,641,86.53,7,114,372.89,0,5833,1074,431,231,96,13382054,Авто,Минимальная цена,17814578
Копия ж 19-35 - Ideal - Asammuell - Грустные глаза (скрытые) - базы треки,deleted,-,500,11158.52,53365,602,9.06,860,1771,209.04,30,19,151.35,0,16465,2528,3177,3505,1013,734730,Авто,Минимальная цена,18302050
ж 18-24 - слушатели - EMIN - Зима (скрытые),deleted,-,Бюджет кампании,651.31,2489,66,10.51,375,14,18.48,4,595,1221.65,0,901,542,696,571,314,10838452,Авто,Минимальная цена,15780869
мж 18-44 - базы - HOVO - Снег (скрытые),deleted,-,700,887.11,2226,125,4.45,768,791,178.51,13,24,204.56,0,9344,1115,819,1054,261,11899535,Авто,Минимальная цена,15936312
Владимир Пресняков (26-35),blocked,-,6000,21029.6,91993,1424,46.86,1412,1426,153.7,13,117,334.71,0,34174,4858,5168,4266,943,6511512,7,Минимальная цена,19333255
ODURACHEN,blocked,-,300,412.8,1234,4,1.4,48,506,88.84,2,33,241.64,0,8362,565,360,527,47,16754645,Авто,Минимальная цена,16527401
"HAMMALI & NAVAI - ж 16-18 - слушатели - HAMMALI, Akmal' - О чем ты не спишь по ночам (скрытые)",deleted,-,-,22.37,69,11,5.53,70,53,34.42,0,150,595.21,0,242,101,22,25,1,9913710,Цена кампании,Минимальная цена,16147082
Копия ролик 2 - мж 18-44 - более 8 - Idris & Leos - Я тобой болен (скрытые),blocked,-,500,2647.91,14360,112,9.68,724,196,77.81,9,0,1.61,0,7436,592,481,798,122,407988,Авто,Минимальная цена,19246711
мж 24-45 - Bahh Tee Turken (позитив) - Turken - Лучше меня (скрытые),deleted,-,1500,4085.11,19164,266,2.92,1666,1300,200.62,22,148,323.43,0,8609,884,305,497,143,10740461,Авто,Минимальная цена,17488460
мж 19-23 - The Limba – Винчестер - подписчики - Россия (скрытые),deleted,-,2000,4243.82,20588,833,9.42,2834,1615,164.25,19,20,247.8,0,12565,4817,2210,2136,377,13605175,Авто,Минимальная цена,16635417
ANSE,active,-,300,2040.12,9630,26,4.87,63,49,19.52,3,0,0.08,0,5440,1194,699,361,48,11748067,Авто,Целевая цена,19333255
Tatarka  - ж 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 1,blocked,-,1500,9719.0,48260,582,13.7,1722,717,161.75,19,45,256.34,0,71088,10351,7229,7376,1460,1939366,4,Минимальная цена,18679625
м 14-18 - The Limba – Винчестер - слушатели - Россия (скрытые),deleted,-,200,32.28,75,1,0.17,160,101,57.13,0,1,45.46,0,221,60,78,29,7,14581843,Авто,Минимальная цена,16463661
Idris & Leos - Стихи пламени 14 ID:1031501468,deleted,-,1000,2080.08,10644,13,0.05,395,908,78.72,29,37,159.14,0,13289,1560,1242,1782,361,15026468,Авто,Минимальная цена,15210978
KARTASHOW - ж 29- 35 - слушатели - Мохито - Перед рассветом (Remix) (скрытые) - похожие,deleted,-,1300,10672.14,47619,1177,22.99,3466,2213,260.92,38,95,382.11,0,21361,3272,2829,2347,1116,10888596,Авто,Минимальная цена,16114268
мж 19-35 - более 5 - Idris & Leos - Обезболить (скрытые) - базы,deleted,-,2000,6456.22,24204,146,8.74,474,132,26.2,3,2,22.44,0,11984,4182,1976,744,56,14864716,Авто,Минимальная цена,17529525
"Эллаи - мж 25-34 - слушатели - Эллаи, Naya - Научи меня летать (скрытые)",deleted,-,300,260.5,1021,1,0.67,85,50,129.03,3,378,792.54,0,873,158,109,49,2,16481168,4,Минимальная цена,16013955
м 35-44 - слушатели - ALEX ANDREEV - I love you (скрытые),deleted,-,500,95.69,510,3,0.02,95,407,50.73,25,0,13.4,0,46,22,36,40,1,2725636,Авто,-,15933553
ж 45-55- слушатели - ALEX ANDREEV - I love you (скрытые),deleted,Бюджет кампании,Бюджет кампании,4.69,34,8,0.86,39,23,58.0,1,37,156.44,0,2,1,2,1,0,14552006,Авто,-,16013955
NST - ж 25-44 - слушатели - DAKENA - Радиоэфир (скрытые),deleted,-,Бюджет кампании,0.92,6,9,3.4,47,2,59.69,2,0,21.82,0,1,1,1,3,0,2147637,Авто,-,18072530
Harddope - ж 18-44 - слушатели - DILARA - u wanna (скрытые) v3 - фрейм 1,blocked,-,200,94.25,303,8,3.94,3,1,33.3,2,318,902.16,0,7,4,17,17,0,6655009,Цена кампании,-,18915723
Дискотека Авария - мж 18-24 - Руки Вверх! - Новый год (скрытые),deleted,-,200,973.3,4398,6,1.26,84,3,15.57,4,479,1039.08,0,1259,52,11,10,8,12696883,Авто,Минимальная цена,15936312
м 35-44 - слушатели - Сателлит - Под бой курантов (скрытые),deleted,-,Бюджет кампании,24.1,75,0,0.01,31,863,173.3,4,1,56.31,0,13,8,6,4,1,13468302,Авто,Минимальная цена,15854870
NATALIYA - ж 35-44 - слушатели - Сателлит feat. Рина - По следам любви (скрытые),blocked,-,600,82.15,456,1,0.48,81,46,146.71,1,184,534.55,0,1278,39,70,56,20,16734571,Авто,Минимальная цена,16013576
мж 19-45 - подписчики - Мохито - Перед рассветом (Remix) (премьерный),deleted,-,Бюджет кампании,389.45,1648,10,3.75,37,12,27.61,0,679,1460.5,0,175,118,77,98,18,15643992,Авто,-,15934623
