campaign_name,status,budget_total,budget_daily,spent_total,impressions,clicks,ecpc,listens_started,audio_added,audio_added_price,audio_shared,playlist_added,playlist_added_price,playlist_shared,view_start,view_25,view_50,view_75,view_100,campaign_id,advertised_object,target_action,target_price,strategy
C_0359,deleted,Бюджет группы,1000,9019.54,67588,596,6.35,1699,556,174.95,1,1,667.66,0,30917,8036,2071,400,109,C_0359,Музыка,Старт прослушиваний,100,-
C_0360,deleted,Бюджет группы,Бюджет группы,39016.11,194485,4831,15.57,5266,860,121.17,15,1,3063.03,0,158416,36496,7390,7258,3138,C_0360,Музыка,Старт прослушиваний,Цена группы,-
C_0361,deleted,Бюджет группы,Бюджет группы,1713.56,32729,2511,3.17,3565,2060,34.15,42,0,0.16,0,12213,3968,4408,10207,3604,C_0361,Музыка,Старт прослушиваний,Цена группы,-
C_0362,deleted,-,Бюджет группы,0.01,20,1,0.37,2,2,1.35,1,0,633.45,0,1,1,1,0,0,C_0362,Музыка,Показы рекламы,Авто,Минимальная цена
C_0363,deleted,Бюджет группы,Бюджет группы,18969.51,198482,5437,21.82,3339,676,16.09,31,0,1280.01,0,54399,12722,7614,8841,5811,C_0363,"Пост, видео, клип, статья",Показы рекламы,Цена группы,-
C_0364,deleted,Бюджет группы,Бюджет группы,810.78,27124,1425,3.59,3194,430,208.03,5,0,45.19,0,370,181,78,659,319,C_0364,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0365,deleted,Бюджет группы,25083,26447.33,138178,8846,28.01,8450,373,473.88,2,93,14216.14,0,31356,8994,1198,10805,2171,C_0365,Музыка,Старт прослушиваний,Цена группы,-
C_0366,deleted,Бюджет группы,Бюджет группы,44826.45,180931,3665,17.61,1401,771,8.5,42,0,1517.77,0,73987,11157,2298,2505,796,C_0366,Музыка,Старт прослушиваний,Цена группы,-
C_0367,deleted,Бюджет группы,5000,6668.71,44466,1323,4.62,89,251,1.27,8,0,114.38,0,38366,6709,736,918,237,C_0367,Музыка,Старт прослушиваний,Цена группы,-
C_0368,blocked,Бюджет группы,Бюджет группы,150000.0,654830,17882,20.34,13118,4745,233.13,217,0,1725.26,0,541206,129720,56205,53315,16956,C_0368,Музыка,Старт прослушиваний,80,-
C_0369,blocked,Бюджет группы,Бюджет группы,150000.0,827849,23749,75.14,19300,3922,297.42,203,0,510.34,0,639156,159371,84315,57325,29461,C_0369,Музыка,Старт прослушиваний,Цена группы,-
C_0370,blocked,Бюджет группы,39166,782.28,17504,64,3.49,1,8,0.0,1,0,0.01,0,411,87,8,1,2,C_0370,Музыка,Продвижение поста,Авто,-
C_0371,blocked,Бюджет группы,Бюджет группы,877.17,43194,1069,4.05,1056,1083,92.85,13,3,10220.9,0,11315,2414,686,696,547,C_0371,Музыка,Старт прослушиваний,Цена группы,-
C_0372,deleted,Бюджет группы,Бюджет группы,150000.0,459759,12559,27.4,7253,1099,222.59,13,229,10179.64,0,352951,79548,27445,36887,7352,C_0372,Музыка,Старт прослушиваний,Цена группы,-
C_0373,deleted,8750,Бюджет группы,1.24,895,37,0.36,195,116,2.2,1,0,74.27,0,1,0,1,0,0,C_0373,"Пост, видео, клип, статья",Показы рекламы,Цена группы,-
C_0374,deleted,8750,-,97.07,4448,493,1.71,350,219,12.93,1,14,6979.53,0,30,46,8,35,27,C_0374,Музыка,Старт прослушиваний,10,Целевая цена
C_0375,deleted,Бюджет группы,Бюджет группы,28433.88,241584,10301,35.61,3529,1442,76.15,43,0,2784.52,0,106803,24111,11046,17798,8110,C_0375,Музыка,Старт прослушиваний,Цена группы,-
C_0376,deleted,Бюджет группы,Бюджет группы,14766.57,50724,1796,15.4,1368,348,16.45,1,0,17.07,0,30603,9262,3623,6347,3523,C_0376,Музыка,Старт прослушиваний,Цена группы,-
C_0377,deleted,8750,Бюджет группы,8.21,18644,60,0.06,18,388,0.01,73,0,246.31,0,941,242,463,23,269,C_0377,"Пост, видео, клип, статья",Старт прослушиваний,70,-
C_0378,deleted,Бюджет группы,Бюджет группы,13566.46,91170,1760,4.69,1846,947,42.87,7,0,4072.35,0,30554,7670,2121,2505,1069,C_0378,Музыка,Старт прослушиваний,Цена группы,-
C_0379,deleted,Бюджет группы,Бюджет группы,6390.31,104630,4357,2.78,8282,2160,57.24,39,0,661.49,0,85284,19786,10842,18174,7711,C_0379,Музыка,Старт прослушиваний,Цена группы,-
C_0380,blocked,-,Бюджет группы,55272.83,372590,11101,19.03,9347,2047,427.93,161,0,2760.95,0,124509,23472,5943,18681,6055,C_0380,Музыка,Старт прослушиваний,150,-
C_0381,deleted,Бюджет группы,Бюджет группы,149.19,6316,1006,1.07,4116,1050,16.28,19,0,0.08,0,7008,2913,999,1625,898,C_0381,Музыка,Старт прослушиваний,Цена группы,-
C_0382,deleted,Бюджет группы,Бюджет группы,25822.45,184257,3348,1.18,5016,1970,131.37,84,5,10148.55,0,113454,35490,10413,5898,3650,C_0382,Музыка,Старт прослушиваний,97,Целевая цена
C_0383,deleted,Бюджет группы,Бюджет группы,2747.53,45700,1144,6.77,682,739,8.83,2,0,160.58,0,22954,5652,2915,2422,1739,C_0383,Музыка,Старт прослушиваний,Цена группы,Минимальная цена
C_0384,deleted,Бюджет группы,Бюджет группы,21.83,9097,301,0.21,471,346,4.53,7,11,3801.37,1,17,5,7,5,16,C_0384,Музыка,Старт прослушиваний,150,Целевая цена
C_0385,deleted,Бюджет группы,Бюджет группы,77711.79,470206,16217,21.92,10427,3270,144.71,170,0,16.58,0,250280,46565,28483,32914,11233,C_0385,Музыка,Старт прослушиваний,Цена группы,-
C_0386,blocked,-,Бюджет группы,0.36,692,2,0.19,1,5,0.06,1,0,0.01,0,6,3,1,0,0,C_0386,Музыка,Старт прослушиваний,Цена группы,-
C_0387,deleted,Бюджет группы,Бюджет группы,325.72,33068,2697,13.87,299,342,29.85,2,0,1.95,0,98028,22930,7269,12150,5024,C_0387,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,-
C_0388,deleted,10000,Бюджет группы,105161.36,302304,9560,61.27,4606,318,304.1,2,129,13544.48,0,45189,12343,5280,15901,2336,C_0388,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0389,blocked,Бюджет группы,Бюджет группы,33860.75,263037,2551,9.82,12,33,0.03,1,232,11710.04,0,55050,7167,2127,54,188,C_0389,Музыка,Показы рекламы,10,Целевая цена
C_0390,deleted,-,Бюджет группы,466.04,3776,143,1.67,2759,181,295.38,1,0,94.98,0,895,491,77,87,78,C_0390,Музыка,Старт прослушиваний,Авто,-
C_0391,blocked,-,Бюджет группы,0.0,22,1,0.03,1,1,0.27,1,1,615.43,0,0,0,1,0,0,C_0391,"Пост, видео, клип, статья",Старт прослушиваний,Авто,Минимальная цена
C_0392,deleted,Бюджет группы,5000,5929.03,64596,2090,5.95,1655,371,43.43,10,0,997.53,0,5722,1637,193,47,71,C_0392,Музыка,Старт прослушиваний,Цена группы,-
C_0393,deleted,Бюджет группы,Бюджет группы,128.85,13937,119,0.37,670,749,4.14,34,0,138.06,0,3086,898,505,22,472,C_0393,Музыка,Старт прослушиваний,Авто,Целевая цена
C_0394,deleted,-,9166,8459.72,54166,1051,3.81,1520,279,48.12,3,0,601.91,0,17935,6149,2755,2476,1334,C_0394,Музыка,Показы рекламы,18,Минимальная цена
C_0395,blocked,Бюджет группы,Бюджет группы,8903.15,62924,1459,4.13,1779,449,36.89,17,485,14443.17,0,117881,23866,7124,11627,3955,C_0395,Музыка,Старт прослушиваний,Цена группы,-
C_0396,deleted,Бюджет группы,500,103.06,9814,277,0.91,122,114,11.28,20,219,13597.3,0,9298,1422,241,161,89,C_0396,Музыка,Старт прослушиваний,Цена группы,-
C_0397,blocked,Бюджет группы,Бюджет группы,69921.71,296679,4817,7.26,487,558,3.54,74,0,1565.64,0,255693,43219,14063,7635,2996,C_0397,Музыка,Показы рекламы,Цена группы,-
C_0398,blocked,Бюджет группы,10000,98.33,18362,85,0.27,300,124,8.27,2,0,10.56,0,13,39,45,3,37,C_0398,Музыка,Старт прослушиваний,Авто,Минимальная цена
C_0399,deleted,Бюджет группы,Бюджет группы,964.23,37483,1576,0.59,1751,622,0.45,29,0,97.36,0,6993,1864,759,290,320,C_0399,Музыка,Старт прослушиваний,18,-
C_0400,blocked,-,Бюджет группы,0.0,17,1,0.05,2,1,0.12,1,0,2040.71,0,1,1,1,0,0,C_0400,"Пост, видео, клип, статья",Продвижение поста,Авто,Минимальная цена
C_0401,deleted,Бюджет группы,-,2681.23,156930,5093,6.25,2033,594,1.06,11,0,68.22,0,10913,2268,2376,1183,2090,C_0401,Музыка,Показы рекламы,Цена группы,-
C_0402,blocked,Бюджет группы,Бюджет группы,22315.01,147609,1019,3.71,359,670,8.6,24,60,6535.61,0,30193,7744,3879,1586,1063,C_0402,Музыка,Старт прослушиваний,Цена группы,-
C_0403,blocked,Бюджет группы,Бюджет группы,5.87,234,10,0.52,39,23,44.75,1,0,286.26,0,2118,820,49,10,3,C_0403,Музыка,Старт прослушиваний,100,-
C_0404,blocked,Бюджет группы,1000,66384.94,234490,6059,14.83,8623,1174,87.92,53,0,69.89,0,163673,34327,9549,13783,4328,C_0404,Музыка,Старт прослушиваний,Цена группы,-
C_0405,deleted,8750,Бюджет группы,400.43,49629,1222,11.83,222,339,21.63,11,0,0.01,0,4893,486,212,1369,663,C_0405,Музыка,Старт прослушиваний,Цена группы,-
C_0406,deleted,Бюджет группы,Бюджет группы,0.29,239,66,0.83,693,78,47.1,1,68,7689.42,0,29,23,26,691,184,C_0406,Музыка,Старт прослушиваний,Цена группы,-
C_0407,blocked,1000,Бюджет группы,2309.72,69633,309,6.06,5,32,0.16,3,0,765.0,0,14297,1258,73,5,19,C_0407,Сообщество и профиль Вконтакте,Старт прослушиваний,97,-
C_0408,deleted,-,Бюджет группы,10.22,3174,37,0.63,657,395,38.98,12,1,501.15,0,1,1,2,2,12,C_0408,Музыка,Старт прослушиваний,Авто,Минимальная цена
C_0409,deleted,Бюджет группы,Бюджет группы,23162.82,144116,5584,19.2,6234,961,312.16,10,131,12474.35,0,130321,32977,10983,10693,3950,C_0409,Музыка,Старт прослушиваний,Цена группы,-
C_0410,deleted,Бюджет группы,Бюджет группы,49160.41,297373,8221,10.06,6072,1700,13.11,126,422,12514.44,0,190584,34839,14508,30569,7584,C_0410,Музыка,Показы рекламы,Цена группы,Предельная цена
C_0411,deleted,3000,Бюджет группы,2346.69,65447,1892,5.31,1016,475,138.79,35,8,10790.78,0,29702,4800,1428,781,445,C_0411,Музыка,Старт прослушиваний,Цена группы,-
C_0412,deleted,Бюджет группы,Бюджет группы,110.3,26187,378,0.76,265,232,0.36,8,0,217.49,0,3897,922,341,43,205,C_0412,Музыка,Показы рекламы,Авто,-
C_0413,deleted,-,Бюджет группы,11134.57,37736,415,2.32,526,760,94.88,59,1,1237.87,0,53460,11093,1669,417,228,C_0413,Музыка,Старт прослушиваний,40,Целевая цена
C_0414,deleted,Бюджет группы,Бюджет группы,7952.24,60535,504,1.84,266,257,7.77,9,1,635.49,0,736,392,155,165,54,C_0414,Музыка,Старт прослушиваний,100,Минимальная цена
C_0415,deleted,-,Бюджет группы,150000.0,488330,12600,17.77,8966,3892,103.37,156,0,2.12,0,315377,76496,19397,29345,6905,C_0415,Музыка,Старт прослушиваний,100,-
C_0416,deleted,3000,Бюджет группы,174.98,18300,552,10.58,13,26,3.2,1,0,0.03,0,4529,508,153,728,455,C_0416,Музыка,Старт прослушиваний,Цена группы,-
C_0417,deleted,Бюджет группы,Бюджет группы,63.39,2614,110,0.7,412,157,24.8,2,0,4353.25,0,1543,379,261,118,76,C_0417,Музыка,Показы рекламы,Цена группы,-
C_0418,deleted,Бюджет группы,Бюджет группы,107209.75,393095,12819,46.64,4649,1097,159.48,13,138,9041.27,0,169264,30501,11553,26134,6468,C_0418,Музыка,Продвижение поста,Цена группы,-
C_0419,deleted,Бюджет группы,Бюджет группы,87.76,10222,199,0.04,137,119,4.88,35,0,5.2,0,17248,3743,642,93,42,C_0419,"Пост, видео, клип, статья",Старт прослушиваний,Цена группы,Целевая цена
C_0420,deleted,-,Бюджет группы,250.07,29643,111,1.67,48,53,5.16,2,4,6133.87,0,2028,234,152,92,377,C_0420,Музыка,Показы рекламы,Цена группы,-
C_0421,deleted,Бюджет группы,Бюджет группы,142.16,4012,32,1.46,96,210,21.04,1,0,1.9,0,488,332,27,6,27,C_0421,Музыка,Показы рекламы,17,-
C_0422,deleted,Бюджет группы,Бюджет группы,76800.16,283405,7826,30.76,13209,1752,424.84,74,0,3633.99,0,63412,16052,5530,18095,6347,C_0422,Музыка,Старт прослушиваний,Цена группы,-
C_0423,blocked,Бюджет группы,Бюджет группы,5197.79,67686,619,2.22,48,474,0.0,27,0,0.01,0,50921,12955,5248,880,902,C_0423,Музыка,Старт прослушиваний,Цена группы,Предельная цена
C_0424,blocked,Бюджет группы,Бюджет группы,996.63,8263,457,11.22,565,53,0.88,1,0,1.7,0,19265,4891,2636,9229,2163,C_0424,Музыка,Старт прослушиваний,Цена группы,-
C_0425,deleted,Бюджет группы,Бюджет группы,20403.01,223062,9655,5.71,7979,2699,125.54,169,0,3.07,0,99526,24359,11331,10050,4357,C_0425,"Пост, видео, клип, статья",Продвижение поста,Цена группы,-
